,review,sentiment
25970,"This is one of those movies that you happen across when you're channel surfing on a Saturday afternoon, and you get drawn into it and end up watching the whole thing. I thought that it was well acted and it really made me feel for the characters. Though it's a bit slow moving, focusing more on the relationships between Bonnie and Clyde and their family members, it never got boring. We don't really see too much of all the robberies that they were so legendary for, and instead most of the shootouts take place when they're ambushed by the police. I thought Tracey Needham, who played Bonnie, really did a good job with her character. Going from a nice country girl to a cold-blooded killer is a challenging thing to portray, and I enjoyed the subtlety she brought to the role.<br /><br />Overall, an above average effort, especially considering it was a made for TV movie.",positive
1894,"While in the barn of Kent Farm with Shelby waiting for Chloe, Clark is attacked and awakes in a mental institution in the middle of a session with Dr. Hudson. The psychologist tells him that for five years he has been delusional, believing that he has come from Krypton and had superpowers. Clark succeeds to escape, and meets Lana, Martha and Lex that confirm the words of Dr. Hudson. Only Chloe believe on his words, but she is also considered insane. Clark fights to find the truth about his own personality and origin.<br /><br />""Labyrinth"" is undoubtedly the most intriguing episode of ""Smallville"". The writer was very luck and original denying the whole existence of the powerful boy from Krypton. The annoying hum gives the sensation of disturbance and the identity mysterious saver need to be clarified. My vote is nine.<br /><br />Title (Brazil): ""Labirinto"" (""Labyrinth"")",positive
15168,"""Landscape after a battle"" opens with escaping prisoners over a snowy field full of fences - in rather funny movements accompanied by Vivaldis Four Seasons. A touching opening. But we soon enough learn to know these prisoners as a mob, and when they (also treated humouristic) burry a man alive, the protagonist stops for a moment, but is soon more engaged in finding books from the turndowned camp than caring about his neighbour.<br /><br />The rest of the film is set in an American camp from where the prisoners are not released, in some kind of semi freedom, semi camp. A perfect set for a study of war criminality, American camps, Polish nationalism, Catholisism, grief and human misery in general.<br /><br />Film makes an important turn. In comes women, and with them film changes light, colour and temper. At the same time it turns out that these prisoners were slaves in Holocaust. I think a main underlying political theme of the film must mankind's treatments of Jews under and after the world war, and not only the Nazi exterminations, but mankind letting it happen - and even forcing them out of Europe after the war. On an emotional level the film is about grief and the problem with letting grief come, how environment makes grief difficult, and how difficult it can be to share grief for people with different experiences. <br /><br />But the film is a carpet of underlying contradictions,humour, irony and sudden beauty. A couple of times during the film a gypsy prisoner plays on an harp, an emotional tune brutally rejected (filmatically speaking) by the protagonist. That example picks up an important essence of the film's style and theme. When it comes to humour its very comic how the protagonist constantly looses and finds back his glasses, in crowds, in hay stacks etc.<br /><br />Its not hard to understand Spielberg's respect of Wajda when you see this film. The great treatment of light can be compared with Spielberg on his best. The Grunwald intermezzo speaks for itself. Narrativly it only brings the film out of the camp, but filmatically it brings the film to dream and eternity with profound beauty. Anyhow, there is also another scene I can't let go without comment. Its the Christian Supper. Undoubtly ironical, but simultaneously deeply religious we see the transsubstantiation moment, everybody falling on their knees, while the protagonist is saved from isolation by the priest to serve as a comic altar boy. His bells are mocking the scene, but also gives it emotion and love. When Nina gets her bread, sun light falls upon her and bells ring spheric, its the peak moment of the film.<br /><br />Main actors are excellent in their roles. Olbrychski as the perfect Wajda protagonist - the doubting reflecting mind, unable to put all the aspects of his mind and emotion into life. Beautiful Celinska is with great body acting debuting in a character unable to express all her inner in her proud movements.<br /><br />Those who try to describe everything, often are unable to take nothing in consideration. This is what Wajda manages. His films are either very moving, deep or beautifully shot, but pays attention to life's and society's particularity. A moment of joy for one, is the moment of irony for a second, the moment of grief for the third, a moment of nothing for the fourth.<br /><br />There is at least two reasons to pay attention to Wajdas films of this period. First is the remarkable free expression of deep political impact. This country was the first to overthrow communism twenty years later. Second is the development of a filmatic and narrative language that Kusturica has rose to grandeur.",positive
47528,"Xavier,a French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. An Italian, a Danish, a German, a British, a Spanish and a Belgium.<br /><br />He wants to get a job in EU with the help of his father's friend. He says there are jobs here a lot, but if you know Spanish and Spanish market. So, he advice him to go Spain. Xavier gets an Eramus grand and fly to Barcelona by living his girlfriend and mother.<br /><br />He first learns that the house he will stay is no longer available and the small rooms in Barcelona are even more expensive than he thinks. He stays in a French couples house while he was looking for a house. He has been interviewed with the 5 people from the house and has been accepted. He had an affair with this French guys lovely wife and totally messed up everything with his problematic girlfriend.<br /><br />Do you want to hear more? Did you travel abroad for education? Watch this movie, I promise that you will have a very nice time.",positive
29332,"Like the Arabian Nights this film plays with storytelling conventions in order to make us feel that there's plot, plot and more plot: it opens with what appears to be the frame device of a blind man telling the story of his life, then plunges into a flashback which takes us right up to the blind man's present, where we discover that about half of the story is yet to come. (It must be admitted that the second half doesn't quite live up to the promise of the first.) Like the Arabian Nights it tries to cram as many Middle-Eastern folk motiffs as possible into the one work. A freed genie, a beautiful princess, a flying carpet, fantastic mechanical toys, sea voyages, a crowded marketplace, a wicked vizier, jewels ... I don't know why it all works, but it does. Everything is just so beautiful. The sets are beautiful. June Duprez is beautiful. Rozsa's score is especially beautiful. As usual, it sounds Hungarian; but somehow he manages to convince us that he's being Hungarian in a Persian way.",positive
42263,"Not only was this movie better than all the final season of H:LOTS. But it was better than any movie made for TV I have ever seen!<br /><br />Looking at the ""Top 250"" I see that only one small screen movie has made it: How the Grinch Stole Christmas. I think it is time to increase that group to 2.<br /><br />I will admit that the original series had several shows that were better than this, but I didn't mind. I just LOVED being able to enter the world of the Baltimore Homicide Squad again!",positive
32610,"The first von Trier movie i've ever seen was breaking the waves. Sure a nice movie but it definitely stands in the shadow of europa. Europa tells a story of a young German-American who wants to experience Germany just after the second world war. He takes a job that his uncle has arranged for him as a purser on a luxues train. Because of his job, he travels all through an almost totally destroyed germany, meeting with the killing of traitors, and hunt for former nazi party members. The society is suffering from corruption. His uncle has narrowed his conciousness by focussing on the job he has also as a purser on the train. By coincidence the main character get involved in bombing and terrorism by a group called 'werewolves' they put pressure on him to help them placing bombs on trains. The atmosphere is astounding. The viewer is taken from scene to scene by a man attempting to put the viewer under hypnosis and then counting to wake you up in a new scene. Just when you think you've seen a lot!!!!!!! europe!!",positive
48821,"As this movie unfolds you start to feel the conundrum of human existence. If you carry with you questions, inner wars, unsolved puzzles about the meaning of life then you will feel this movie with every morsel of your body. Charles Darwin begins a war with an utterly predictable ending. War with God. His theories resemble the fact that God has nothing to do with mankind, has nothing to do with the amazing World that we live in. Savage, harsh, ironic and chaotic, this words surround the mind of the character thrown into an universe of material truth, who slowly pushes hope for God, out from his mind. Nevertheless, the movie as Charles Darwin, still sees wonder and beauty beyond God in the universe of infinite Evolution.",positive
23240,"After her Oscar-nominated turn in ""Secrets & Lies"", Brenda Blethyn starred in the equally great ""Saving Grace"". And let me tell you, this is not the sort of movie that you find every day.<br /><br />After her husband commits suicide, Grace Trevethyn (Brenda Blethyn) discovers that his irresponsible financial decisions have left her with a massive debt. Fortunately, she finds a way to make ends meet: marijuana. That's right, Grace starts cultivating it.<br /><br />Every aspect of this movie was played to great effect; there isn't a dull moment anywhere in it. And I sure didn't see that end scene coming! But anyway, you gotta see this movie. You just might feel more than a little festive after seeing it. If nothing else, it might function as a good lesson about knowing one's finances. But of course, there's a LOT more to it than that!",positive
2360,"I was fortunate to see a screening of this remarkable short film by Joshua Leonard before its premiere at the 2005 Sundance Festival. In twelve brief but exquisite minutes, Leonard takes us on a life-changing journey as he probes one of the most controversial contemporary social and ethical issues facing our society. The film embodies elegant direction, moving performances and a heart- rending story. Kelli Garner and Lucas Haas radiate as the two lovers. And, in his first venture into dramatic narrative, Leonard proves to be a director with a propitious future. I feel this short should be expanded into a feature film. It's difficult to describe talent, but as this debut film demonstrates, you know it when you see it!",positive
42925,"I loved the episode but seems to me there should have been some quick reference to the secretary getting punished for effectively being an accomplice after the fact. While I like when a episode of Columbo has an unpredictable twist like this one, its resolution should be part of the conclusion of the episode, along with the uncovering of the murderer.<br /><br />The interplay between Peter Falk and Ruth Gordon is priceless. At one point, Gordon, playing a famous writer, makes some comment about being flattered by the famous Lt. Columbo, making a tongue-in-cheek allusion to the detective's real life fame as a crime-solver. This is one of the best of many great Columbo installments.",positive
42484,"VERY memorable comedy. It's fun to watch the many situations develop and finally converge after a long journey on that greatest collection of eclectic humanity (and the world's largest honky-tonk) - the great American Freeway. Like ""...mad, mad world"" it's got loads of contemporary talent, old-boy politics, good comedic action and dialog. Unlike that one it is the target that seeks, not the unwitting seekers - they have no idea what they really want as they drift along America's great road. Nor does it carry the weight of having a great fall guy who is saved only in the end by a great belly-laugh. But the ending stunt sequence is nothing short of spectacular with excellent film editing, humor and timing, and the big city bank scene is hilarious with very original acting by one very talented character in particular. The total aplomb of the city dwellers in the face of chaos leaves one feeling like the proverbial fly on the ceiling. The slapstick is funny, but Honky Tonk Freeway deserves to be heard and seen closely because it is surprisingly loaded with nuance and character reactions that are easily missed. All in all a very funny reflection of who we were and are, good or bad, and the goofy situations we find ourselves in. It was just meant to be FUNNY and it is!",positive
21449,"Edward Dmytryk's ""Crossfire"" is a rare film coming from the Hollywood of the 1940s. This was groundbreaking territory for Mr. Dmytryk and the studio because of what the director and his adapter, John Paxton, decided to do with the novel, in which the film is based.<br /><br />If you haven't seen the film, please stop reading now.<br /><br />Richard Brooks novel was about the killing of a gay soldier. In the movie, the subject matter was turned around to prejudice against Jews, a theme that was taboo during that time in the American cinema. It's to Mr. Dmytryk's credit to have had the courage to get involved with this film project, at all.<br /><br />The movie is an outstanding piece of film making because the way the director presents it. Obviously influenced by the film noir style, we are taken to the Washington of the post war. The opening scene about the brutal murder of Samuels shows such unusual cruelty being inflicted to a decent man, who we don't know yet, or why has been killed, but who didn't deserve to die in such horrible fashion.<br /><br />The basis of the murder is prejudice, pure and simple. We realize how in the mind of an ignorant man, the mere fact of being successful and different, plays in the mind of the assassin. Samuels stands as the sacrificial lamb, the same way the gay soldier is the victim in the novel. The parallels are well drawn.<br /><br />This film makes compelling viewing because of the brilliant star turn of Robert Ryan, as Montgomery. Mr. Ryan was an actor that always played interesting roles, but never so well as in ""Crossfire"". Also, there is a great appearance by Gloria Grahame, as Ginny, the prostitute with her heart in the right place.<br /><br />The rest of the cast play as an ensemble. Robert Young, as the police detective in charge of the investigation plays is a decent man who has known prejudice first hand in his own family and speaks loudly against it. Robert Mitchum plays a cool Sgt. Keeley who is deeply touched by the crime when one of his men is accused of committing it. Sam Levene is excellent in his small role of Samuels.<br /><br />This is a film to watch because of it probably the first to speak out loud against ignorance.",positive
21247,"Hello all you lovely Dirty Dancing fans!!!! I came across this message board when i was bored one day and think it's cool. I absolutely love DD! I first saw it at my friends house when I was 13 (now I'm 17) and got hooked!! I saw it there at least 10 more times and soon after, I bought the DVD for myself. At this stage, I have memorized most of the script and can recite it whenever anyone asks me about it. ''I carried a watermelon?!'' It's gotten so bad that I bought the soundtrack and recorded Micky and Sylvia's song, and now it's the ringtone on my phone!! Most of my friends think it's a crap movie, but I don't care what they think of it, I know it's brill! I was reading the comments earlier and I have a few questions for you lot - 1. Why are you asking trivial questions like what ages Lisa and Baby are? I don't think it matters that much. They are teenagers in the 60's, isn't that enough? 2. Where did ye get this special edition that you're all talking about? It sounds VERY interesting... Please reply to this. I'd like to see other fans opinions... Cheers! charliesangel415 xxx",positive
26592,"It is hard to know what category to put this film in, most films set in this time period of US history are westerns but here instead of the wide open plains of the west the action is almost entirely confined to a claustrophobic girls boarding school in Louisiana.<br /><br />The film opens with Amy, a young girl, walking though the woods picking mushrooms, as she does so she stumbles upon Corporal John 'McBee' McBurney, a wounded Union soldier, who she takes back to the school. We know that he isn't a particularly nice person when he kisses her on the lips to distract her from alerting a passing Confederate patrol even though she told him she was twelve.<br /><br />Once back at the school opinions are divided about what should be done with their new guest, some think they should look after him till his wounds are healed while others believe that it is treason not to hand him over to Confederate forces at the first opportunity. The former group prevail and he gradually recovers. As he does so his presence has an effect on all of the girls who haven't had a man on site for a long time, including a young teacher and the head mistress who's previous relationship appears to have been with her own brother. McBee sets about seducing them, emotionally if not physically, this leads to considerable jealousy amongst the girls.<br /><br />While this film is rated fifteen it is definitely not for younger viewers both for the sexual content, of which little is actually shown but much is implied, and for a very gruelling scene which had me squirming more than any other scene in any film I've seen for quite some time. It is interesting to see Clint Eastwood play against type, instead of being heroic his character is both unpleasant and for most of the time at the mercy of the women around him. The acting is solid throughout, not just from Eastwood but also from all the actresses, including the young Pamelyn Ferdin who played Amy.",positive
36689,"Every time I watch this movie I am more impressed by the whole production. I have come to the conclusion that it is the best romantic comedy ever made. Everyone involved is perfect; script, acting, direction, sets and editing. Whilst James Stewart can always be relied upon for a good performance, and the supporting cast are magnificent, it is Margaret Sullavan who reveals what an underrated actress she was. Her tragic personal life give poignancy to her qualities as a performer where comedy acting skills are not easy to achieve. Lubitsch managed to get the best and he obviously gave his best. Watch for the number of scenes which were done on one take - breathtaking.",positive
20886,"While I hold its predecessor, ""Fast Times At Ridgemont High,"" as a standard to which other teen comedies should be compared, ""The Wild Life"" is one of the better lesser known films from that time-and a worthy sequel, if you can call it that. I believe its tagline reads, ""From the makers of FTARH, something even faster."" This definitely holds true. Though it may lack the depth of the former which tackles issues like first dates, teen sex, and abortions, ""The Wild Life"" is, nonetheless, a great flick. It's pure chaotic fun, especially due to Chris Penn's over-the-top character, Thomas Drake. If Spicolli was high on coke instead of weed, he would be Drake. Eric Stoltz, in his first major role, is great as the straight-laced Bill Conrad. The two characters work well off one another. Think a younger, hipper Odd Couple, complete with 80's gloss. Outside of them there are so many other great things about this film worth mentioning. Lea Thompsom has never looked cuter, especially during the scenes of her working at the donut shop. Jenny Wright is just delectable and fun to watch. Rick Moranis plays a great nerd/perv who is dying to get in her pants. Thomas Drake's wrestler buddies are hysterical, especially Benny, the little Puerto Rican guy, who says some pretty memorable lines. One in particular that he yells out during a night out at a strip club had me on the floor the first time I saw it. That's saying something! Finally, the movie ends with one of the best 80's party scenes on film, ever. Look out for special appearances by Ron Wood of the Rolling Stones, Leo Penn (Sean and Chris Penn's dad), and a random Michael Jackson look-alike at the party. Throw in a score by none other than the man himself, Eddie Van Halen, and you can't go wrong. For Van Hagar fans, keep your ears open for riffs that would be found on such albums as 5150, OU812, and For Unlawful Carnal Knowledge.<br /><br />If anything disrupts the flow of the movie it is a small subplot involving Randy Quaid as a burned out Vietnam vet. It just seems out of place and unnecessary. Other than that, it's near perfect. If your a fan of mindless but fun 80's movies and have not yet seen this one, you're in for something special. RENT IT NOW!!! <br /><br />p.s.-The credits say Cameron Crowe has a cameo as one of the cops in the film. Does he have his back turned during his scene because I have yet to find him. Someone please help me.",positive
19492,"It's true that ""They Died With Their Boots On"" gives a highly fictionalized account of George Armstrong Custer's (Errol Flynn) life and career, but a remarkable one, especially with regard to the Battle of the Little Big Horn. Because it is not a given that a 1941 movie tries to portray both the US-American cavalryman and Native American leader Chief Crazy Horse (Anthony Quinn) in a favorable light. I'm almost tempted to say that ""Little Big Man"" in its unqualified anti-Custer stance seems unbalanced by comparison. Further, one should not be mislead by the title of the picture  this isn't just a movie about the Battle of the Little Big Horn, it's a movie about that shows the unreliable West Point cadet, the famed Civil War hero, the Indian fighter, and, last but not least, the husband.<br /><br />The movie begins with Custer's time at the West Point military academy, where his recalcitrance and insubordinate behavior lead to frequent demerits. During a punitive military exercise, he meets his future wife, Elizabeth Bacon (Olivia de Havilland), who, like Custer himself, is a native of Monroe, Michigan. Custer intends to court her, but the outbreak of the Civil War calls him away. Custer's legendary bravery is shown in a sequence of battle scenes, the greatest of which is devoted to his engagement with legendary Southern cavalry general Jeb Stuart during the Battle of Gettysburg. While on leave, he travels to Monroe and courts Elizabeth, who promises him her hand in matrimony. Immediately after the war, Custer and Elizabeth Bacon are married.<br /><br />With the Civil War over, Custer is demoted, doesn't get a real command, and has to go through the painstakingly slow process of promotion in the small, professional American army. As he starts to drink, his wife intervenes in his behalf with former general-in-chief Winfield Scott. Custer is given the command of the US 7th Cavalry, which he trains to be an elite unit. Neither Custer nor Crazy Horse are desirous of battle, but greedy businessmen and corrupt politicians decide to build a railroad through Indian lands in clear violation to earlier treaties. Custer explicitly acknowledges the justice of Crazy Horse's cause, but rides into battle to do his duty as a soldier, exposing the conspiracy of the moneyed interests in a letter he writes on the eve of battle.<br /><br />""They Died With Their Boots On,"" though short on historical accuracy, is as good as war movies and Westerns in the 1940s got: Both Custer and Crazy Horse are played by major actors, neither the Indians nor the Southern Confederacy are denigrated, and the courtship scenes with beautiful Livvy de Havilland are just charming. The only minus, and that's why I can't give this picture a full 10, is the undercurrent of racism in the portrayal of African American servants; Elizabeth's servant Callie is the stereotypical, overweight, good-natured, superstitious black mammy.<br /><br />It is also interesting that the movie does not find fault with either Custer or Crazy Horse, but with the greed of the railroad companies pressuring Washington politicians with semi-criminal methods into breaking assurances they had given to the Native Americans. Just a couple of years later, the insinuation that American entrepreneurs could even think of doing anything remotely questionable would probably have been taken as a hint that the film makers were communist sympathizers.<br /><br />Needless to say that ""They Died With Their Boots On"" omits the fact that Custer's overly aggressive tactics often bordered on the foolhardy, greatly overstates the importance of his engagement with Stuart, and doesn't mention the lack of reconnaissance prior to the Battle of the Little Big Horn. Nevertheless, Custer was seen as a war hero by his contemporaries and had some spectacular exploits to point to in the Battles of Brandy Station, Gettysburg, Trevilian Station and others, though his feats of arms were not as decisive for the Civil War as ""They Died With Their Boots On"" suggests.<br /><br />In any event, ""They Died With Their Boots On"" is a well-made war movie with Western elements, three outstanding performers (Flynn, Quinn, and de Havilland), and offers a positive view of Native Americans as well as a negative one on big money, which wouldn't be seen in major Hollywood productions for decades to come. It would deserve a 10 if it weren't for the racist minstrelization of African Americans.",positive
4145,"If it were possible to distill the heart and soul of the sport--no, the pure lifestyle--of surfing to its perfect form, this documentary has done it. This documentary shows the life isn't just about the waves, but it's more about the people, the pioneers, and the modern day vanguard that are pushing the envelope of big wave further than it's ever been.<br /><br />Stacy Peralta--a virtual legend from my early '80s skateboarding days as a SoCal teen--has edited reams of amazing stock and interview footage down to their essence and created what is not just a documentary, but a masterpiece of the genre. When his heart and soul is in the subject matter--and clearly it is here--his genius is fraught with a pure vision that doesn't glamorize, hype, or sentimentalize his subject. He reveres surfers and the surfing/beach lifestyle, but doesn't whitewash it either. There is a gritty reality to the sport as well.<br /><br />There is so much that could be said about this documentary, about the surfers, the early history of the sport, and the wild big wave surfers it profiles. Greg Noll, the first big wave personality who arguably pioneered the sport; Jeff Carter, an amazing guy who rode virtually alone for 15 years on Northern California's extremely dangerous Maverick's big surf; and, the centerpiece of the documentary, Laird Hamliton, big wave surfing's present day messiah.<br /><br />There is tremendous heart and warmth among all these guys--and a few girls who show up on camera--and a deep and powerful love for surfing and the ocean that comes through in every word. I found the story of how Hamilton's adopted father met him and how Hamilton as a small 4- or 5-year old boy practically forced him to be his dad especially heartwarming (and, again, stripped of syrupy sentimentality).<br /><br />If you like surfing--or even if you don't--this is a wonderful documentary that must be watched, if only because you're a student of the form or someone who simply appreciates incredibly well-done works of art.",positive
856,"Shawshank, Godfather, Pulp Fiction... all good films. Great films. But nothing, and I mean nothing lives up to the greatest Christmas movie of all, Santa Claus.<br /><br />The film is so great and has so many messages, I cried while watching it. Seriously, this is one of those movies you need to watch 10 times. When we see Pitch get told he will have to eat ice cream, we see the sadness in his eyes, and we feel the deep sorrow, and then we wonder... what is so bad about this ice cream? Is it implying that we as humans are treating ice cream as good when all it does is make us evil? Think movie makes you think.<br /><br />This movie has the best rendition of Santa Claus ever. Unlike other Santas, he is a normal person. We see him imprisoning children and spying on kids dreams, and we wonder; is the Santa we believe in really that good? Also, this Santa actually mentions Christ, the whole meaning behind Christmas.<br /><br />You owe yourself to watch this cinematic masterpiece. We should just stop making movies and air nothing but this epic 24/7. Whether it's Christmas or not, this movie gets a 500/10. Whoever says this movie is bad is an ignorant fool.",positive
2895,Excellent episode movie ala Pulp Fiction. 7 days - 7 suicides. It doesnt get more depressing than this. Movie rating: 8/10 Music rating: 10/10,positive
1554,"In the 2nd of his Historical Martial Arts films, Chiba portrays his real life sensei Mas Oyama. The film even recreates Oyama's incredible feat of killing a raging bull with his bare hands (Oyama did this feat over 50 times in real life). Dynamic fight choreography featuring authentic Kyokushinkai techniques. Ironically this is one of the rare Sonny Chiba films in which he DOESN'T tear out or rip off body parts of opponents. A must see for Sonny Chiba fans definitely one of his top 5 films",positive
10800,"This movie is one of my all time favorites. Cary Grant, Victor McLaglen, and Douglas Fairbanks Jr...what a cast. Not to mention Sam Jaffe as Gunga Din. Drama, action, adventure and comedy all rolled up into one. The final battle scene still to this day gives me chills and the ending always leaves me in tears. If you haven't seen it, I'd strongly recommend it.",positive
36759,"This is not a bad movie. It follows the new conventions of modern horror, that is the movie within a movie, the well known actress running for her life in the first scene. This movie takes the old convention of a psycho killer on he loose, and manage to do something new, and interesting with it. It is also always nice to see Molly Ringwald back for the attack.<br /><br />So this might be an example of what the genre has become. Cut hits all the marks, and is actually scary in some parts. I liked it I gave it an eight.",positive
22302,"THE GIRL FROM MISSOURI arrives in New York City knowing exactly what she wants: to amount to something solid by marrying a millionaire - without losing her virginity. With her knockout good looks she quickly catches the eye of the playboy son of a tycoon, but by staying true to her virtue will she also discover true love?<br /><br />Jean Harlow sizzles in this excellent little comedy. With her platinum hair & gorgeous accouterments, she is a dazzler. But her beauty should not obscure the fact that she was also a very good actress. She has rightfully earned her spot at the very top of the Hollywood pantheon.<br /><br />An excellent cast gives Harlow fine support: Lionel Barrymore as the wily old tycoon, wise to Harlow's ways; handsome Franchot Tone as his son, smitten with love; raucous Patsy Kelly, stealing her scenes as Harlow's sidekick; debonair Alan Mowbray, as a well-mannered English Lord; elderly Clara Blandick as Barrymore's feisty secretary; hearty Hale Hamilton as a rich man with an eye for the ladies; muscular Nat Pendleton as a lifeguard who catches Kelly's flirtatious eye; and Lewis Stone, unforgettable in a small role as a bankrupted businessman.<br /><br />It should be noted that this film was produced soon after Hollywood's Production Code was instituted. A comparison with RED-HEADED WOMAN, made two years earlier, would be fascinating - in which Harlow's character goes after the same ends, but uses very different means.",positive
6348,"I think this movie would be more enjoyable if everyone thought of it as a picture of colonial Africa in the 50's and 60's rather than as a story. Because there is no real story here. Just one vignette on top of another like little points of light that don't mean much until you have enough to paint a picture. The first time I saw Chocolat I didn't really ""get it"" until having thought about it for a few days. Then I realized there were lots of things to ""get"", including the end of colonialism which was but around the corner, just no plot. Anyway, it's one of my all-time favorite movies. The scene at the airport with the brief shower and beautiful music was sheer poetry. If you like ""exciting"" movies, don't watch this--you'll be bored to tears. But, for some of you..., you can thank me later for recommending it to you.",positive
35134,"Your average garden variety psychotic nutcase (deliciously essayed with unhinged glee by Stephen Sachs) knocks off various dim-witted young ""adults"" (to use the term very loosely) in Dayton Hall University, which is being closed down for demolition. Featuring dreadful acting by the entire cast (Daphne Zuniga makes her ignominious and inauspicious film debut here as Debbie, a bimbo who has her head crushed by a car!), a hefty corpse tally of 10, okay make-up f/x by Matthew Mungle, a few bloody murders (baseball bat bludgeoning, chicken wire strangulation, your standard drill through the head bit, that sort of gruesome thing), a downbeat surprise twist ending which was later copied in ""Intruder,"" a creepy score by Christopher (""Hellraiser"") Young, a slight smidgen of gratuitous female nudity, and endearingly incompetent direction by Jeffrey Obrow and Steve Carpenter (who also blessed us with ""The Power"" and ""The Kindred""), this entertainingly abysmal slice'n'dice atrocity sizes up as a good deal of delectably dopey and drecky low-grade fun.",positive
20504,"I must say I didn't expect much about this movie, but it turned out not to be bad at all. Most striking of course, was Aidan Quinn's performance. I would never expect to see this fine actor as an action hero. The great thing about it is that he really builds up his character (Annibal). I mean, it was not like Mel Gibson or Bruce Willis would do it, he was sensitive and modest. For example, he's really upset when he kills someone. I also noticed that some clichés were avoided. When Annibal gets his training, you would easily expect him to be a rebel and act like any average American would do in such a situation, ask what the f*** is going on and refusing to cooperate. But Annibal is a professional marine officer, he doesn't give up and he tries not to lose his courage, in which he succeeds pretty well, except for a brief break-down on Christmas Eve, which I think was very realistic. I'm glad that Aidan Quinn got this opportunity to show another side of him (in fact two, because he plays the villain as well), even although the film wasn't that successful.",positive
43146,"The title says it all.<br /><br />I'm not a film critic nor will I act like the rest of the snobbish people commenting on this movie.<br /><br />Obviously this movie didn't have a multi-million dollar budget, but the plot was very well done, the acting was awesome and the cinematography was great! It looked like you all had a lot of fun making this movie! I voted 9 out of 10 as the sound was strong on only one channel instead of both, but I imagine this might have been an error in the recording of the DVD.<br /><br />I'll definitely be checking out other movies produced by Brain Damage Films! <br /><br />Dylan O'Leary, cast and crew, I thank you!",positive
8171,"A woman, Mujar (Marta Belengur) enters a restaurant one morning at &:35 unaware that a terrorist has kidnapped the people in said restaurant & is making them act out a musical number in this strange yet fascinating short film, which I only saw by finding it on the DVD of the director/writer's equally fascinating ""Timecrimes"". It had a fairly catchy song & it somehow brought a smile to my face despite the somber overall plot to the short. I'm glad that I stumbled across it (wasn't aware it would be an extra when I rented the DVD) and wouldn't hesitate at all to recommend it to all of my friends.<br /><br />My Grade: A-",positive
31797,"Looking at some of the negative posts, you really have to wonder what some people do for fun....<br /><br />I was lucky enough to see the film during its all-too-brief theatrical run. The audience laughed its heads off. I'm watching a tape of it as I type and it's still dang funny!<br /><br />It's also got a sweet side, with unexpected turns of genuine pathos. The late, great Royal Dano is especially effective as the lonely, down-on-his-luck farmer Wrenchmuller. Ariana Richards and J.J. Anderson are great as the lead kids. And the actors in the Martian suits, although limited to mime, do a great job<br /><br />Another thing to look for is the background details. The film is full of homages, pastiches, and references to other SF and fantasy films. Take a look at the Martian costumes next time. One of them is wearing a Marty McFly costume, another is a Ghostbuster, a third is in a House Atreides uniform, and a fourth is wearing a Last Starfighter flightsuit.",positive
46025,"Don't hate Heather Graham because she's beautiful, hate her because she's fun to watch in this movie. Like the hip clothing and funky surroundings, the actors in this flick work well together. Casey Affleck is hysterical and Heather Graham literally lights up the screen. The minor characters - Goran Visnjic {sigh} and Patricia Velazquez are as TALENTED as they are gorgeous. Congratulations Miramax & Director Lisa Krueger!",positive
16963,"I was going to bed with my gf last night, and while she was brushing her teeth, I flipped channels until I came across this Chinese movie called the King of Masks. At first I thought it was going to be a Kung Fu movie, so I started watching it, and then it immediately captured me in, and I had to finish it.<br /><br />The little girl in the movie was absolutely adorble. She was such a great actor for being so little. Maybe the fact it was in Chinese, so the English was dubbed made it harder for me to tell...but she really seemed to be in character perfectly. I felt so bad for the girl as she kept trying to please her ""boss"" but everything just turned out rotten. lol. Even when she brings him another grandson, just so he can pass on his art...it turns out that kid was kidnapped, so he gets arrested and has 5 days to live. lol...whatever she touches in an effort to be nice to her grandpa, just backfires.<br /><br />In the end, he sees how much love is in her and teaches her the art of masks...which is just so heartwarming after all the mishaps in the movie.<br /><br />Definitely a gem, and totally original.<br /><br />Scott",positive
5038,"I saw this movie when it first came out. It was an official selection for the Temecula Valley International Film Festival and I voted for it for best picture.<br /><br />Justine Priestley is hot as the psychotic, but complex Amanda. This is not your ordinary psycho movie. Lots of interesting and original slants on the genre. Sort of a ""Fatal Attraction"" for the younger set with some great blues music mixed in as the object of Amanda's affection is married to an up and coming blues singer who has less time for her husband as her career takes off.<br /><br />",positive
46308,"Clever psychosexual drama about a wounded Union soldier (Clint Eastwood) who seeks refuge in an isolated Confederate school for young women during the Civil War. Slowly, Eastwood begins to seduce every girl in sight, until the tables are turned and he becomes the pursued in an unsettling, gothic-toned finale. Never has a film been so deliciously erotic yet disturbingly macabre at the same time.<br /><br />This is undoubtedly Eastwood's finest hour (those who tune in for ""Dirty Harry"" will indeed be surprised), while the rest of the cast gives uniformly superb performances. Try to see the film on video, as television prints usually delete crucial flashback scenes between Geraldine Page and Patrick Culliton.",positive
